key,fare_amount
2015-01-27 13:08:24.0000002,11.011919
2015-01-27 13:08:24.0000003,10.71316
2011-10-08 11:53:44.0000002,4.5552063
2012-12-01 21:12:12.0000002,8.586982
2012-12-01 21:12:12.0000003,16.557611
2012-12-01 21:12:12.0000005,10.741707
2011-10-06 12:10:20.0000001,6.235813
2011-10-06 12:10:20.0000003,48.73855
2011-10-06 12:10:20.0000002,12.237577
2014-02-18 15:22:20.0000002,7.007164
2014-02-18 15:22:20.0000003,10.391274
2014-02-18 15:22:20.0000001,18.88516
2010-03-29 20:20:32.0000002,4.5026407
2010-03-29 20:20:32.0000001,6.869592
2011-10-06 03:59:12.0000002,7.997334
2011-10-06 03:59:12.0000001,11.778029
2012-07-15 16:45:04.0000006,4.863635
2012-07-15 16:45:04.0000002,9.188268
2012-07-15 16:45:04.0000003,5.0284395
2012-07-15 16:45:04.0000004,4.8165417
2014-10-29 02:09:56.0000001,7.5960913
2014-06-14 13:39:00.00000010,10.017431
2014-06-14 13:39:00.00000060,7.4210134
2014-06-14 13:39:00.00000087,8.1836815
2014-06-14 13:39:00.00000050,18.1663
2014-06-14 13:39:00.0000003,6.8496466
2014-06-14 13:39:00.000000158,35.669144
2014-06-14 13:39:00.00000015,24.369791
2014-06-14 13:39:00.00000073,6.8949156
2014-06-14 13:39:00.00000077,15.845429
2014-06-14 13:39:00.000000145,12.141541
2014-06-14 13:39:00.00000079,6.759575
2014-06-14 13:39:00.000000121,7.00799
2014-06-14 13:39:00.00000021,12.070305
2014-06-14 13:39:00.0000005,9.315492
2014-06-14 13:39:00.000000165,7.4430294
2014-06-14 13:39:00.000000184,7.076666
2014-06-14 13:39:00.00000059,6.524253
2014-06-14 13:39:00.00000070,8.816595
2014-06-14 13:39:00.00000068,5.5864444
2014-06-14 13:39:00.000000133,20.111227
2014-06-14 13:39:00.000000128,10.29742
2014-06-14 13:39:00.000000136,18.86024
2014-06-14 13:39:00.00000017,10.582584
2014-06-14 13:39:00.000000111,5.089638
2014-06-14 13:39:00.000000115,10.878046
2014-06-14 13:39:00.000000168,6.1802063
2014-06-14 13:39:00.00000031,7.5276012
2014-06-14 13:39:00.000000116,6.821505
2014-06-14 13:39:00.00000051,5.4771023
2014-06-14 13:39:00.000000193,13.449069
2014-06-14 13:39:00.000000132,14.412836
2014-06-14 13:39:00.000000167,20.138502
2014-06-14 13:39:00.00000044,6.687043
2014-06-14 13:39:00.000000138,7.1438646
2014-06-14 13:39:00.00000066,14.905923
2014-06-14 13:39:00.00000063,11.856602
2014-06-14 13:39:00.000000154,11.820323
2014-06-14 13:39:00.00000097,14.023534
2014-06-14 13:39:00.00000067,13.070443
2014-06-14 13:39:00.000000179,7.7899528
2014-06-14 13:39:00.00000092,11.714028
2014-06-14 13:39:00.00000029,5.764084
2014-06-14 13:39:00.000000177,5.6862435
2014-06-14 13:39:00.000000192,7.654522
2014-06-14 13:39:00.000000181,7.168776
2014-06-14 13:39:00.000000120,11.096595
2014-06-14 13:39:00.0000008,6.1058517
2014-06-14 13:39:00.000000103,5.005775
2014-06-14 13:39:00.00000049,16.642218
2014-06-14 13:39:00.000000108,7.5351734
2014-06-14 13:39:00.00000072,5.1865287
2014-06-14 13:39:00.000000182,12.30115
2014-06-14 13:39:00.00000061,6.9874268
2014-06-14 13:39:00.00000093,10.1397705
2014-06-14 13:39:00.000000170,13.25644
2014-06-14 13:39:00.000000147,51.04861
2014-06-14 13:39:00.000000140,4.7013483
2014-06-14 13:39:00.000000159,5.028912
2014-06-14 13:39:00.00000012,5.557823
2014-06-14 13:39:00.00000025,6.311789
2014-06-14 13:39:00.000000156,6.7617397
2014-06-14 13:39:00.000000152,7.353265
2014-06-14 13:39:00.000000129,11.092368
2014-06-14 13:39:00.000000119,18.04922
2014-06-14 13:39:00.000000118,6.6372905
2014-06-14 13:39:00.00000076,4.729869
2014-06-14 13:39:00.000000135,8.082039
2014-06-14 13:39:00.00000023,19.237288
2014-06-14 13:39:00.00000082,9.586733
2014-06-14 13:39:00.000000125,11.36879
2014-06-14 13:39:00.00000075,9.325471
2014-06-14 13:39:00.000000124,7.5274878
2014-06-14 13:39:00.000000172,6.504099
2014-06-14 13:39:00.00000024,14.55503
2014-06-14 13:39:00.000000169,15.444168
2014-06-14 13:39:00.00000052,11.430917
2014-06-14 13:39:00.000000161,12.627943
2014-06-14 13:39:00.00000038,8.028008
2014-06-14 13:39:00.00000035,11.508987
2014-06-14 13:39:00.00000053,12.746506
2014-06-14 13:39:00.000000183,7.5653167
2014-06-14 13:39:00.000000131,55.059433
2014-06-14 13:39:00.000000180,6.600917
2014-06-14 13:39:00.000000130,9.927827
2014-06-14 13:39:00.00000032,5.33486
2014-06-14 13:39:00.000000148,12.160393
2014-06-14 13:39:00.0000007,10.313226
2014-06-14 13:39:00.00000095,10.770221
