key,fare_amount
2015-01-27 13:08:24.0000002,8.544357
2015-01-27 13:08:24.0000003,9.497684
2011-10-08 11:53:44.0000002,3.9851885
2012-12-01 21:12:12.0000002,7.3893156
2012-12-01 21:12:12.0000003,15.297926
2012-12-01 21:12:12.0000005,10.108913
2011-10-06 12:10:20.0000001,6.2171645
2011-10-06 12:10:20.0000003,49.874825
2011-10-06 12:10:20.0000002,10.655955
2014-02-18 15:22:20.0000002,7.1195426
2014-02-18 15:22:20.0000003,8.356496
2014-02-18 15:22:20.0000001,19.596498
2010-03-29 20:20:32.0000002,4.56884
2010-03-29 20:20:32.0000001,7.0037527
2011-10-06 03:59:12.0000002,6.7303963
2011-10-06 03:59:12.0000001,11.0916
2012-07-15 16:45:04.0000006,4.9068832
2012-07-15 16:45:04.0000002,9.01238
2012-07-15 16:45:04.0000003,4.163093
2012-07-15 16:45:04.0000004,4.9250164
2014-10-29 02:09:56.0000001,6.9545164
2014-06-14 13:39:00.00000010,9.849957
2014-06-14 13:39:00.00000060,5.824758
2014-06-14 13:39:00.00000087,7.9485583
2014-06-14 13:39:00.00000050,17.537792
2014-06-14 13:39:00.0000003,6.929308
2014-06-14 13:39:00.000000158,39.67257
2014-06-14 13:39:00.00000015,25.629454
2014-06-14 13:39:00.00000073,5.304296
2014-06-14 13:39:00.00000077,16.338804
2014-06-14 13:39:00.000000145,10.730815
2014-06-14 13:39:00.00000079,5.6186876
2014-06-14 13:39:00.000000121,5.4679713
2014-06-14 13:39:00.00000021,10.658452
2014-06-14 13:39:00.0000005,7.499548
2014-06-14 13:39:00.000000165,7.4539895
2014-06-14 13:39:00.000000184,5.510394
2014-06-14 13:39:00.00000059,6.6044827
2014-06-14 13:39:00.00000070,8.717586
2014-06-14 13:39:00.00000068,4.5914097
2014-06-14 13:39:00.000000133,20.79471
2014-06-14 13:39:00.000000128,10.51514
2014-06-14 13:39:00.000000136,19.517574
2014-06-14 13:39:00.00000017,9.029919
2014-06-14 13:39:00.000000111,4.6841116
2014-06-14 13:39:00.000000115,10.4834
2014-06-14 13:39:00.000000168,6.2714534
2014-06-14 13:39:00.00000031,7.597563
2014-06-14 13:39:00.000000116,6.9302654
2014-06-14 13:39:00.00000051,5.483414
2014-06-14 13:39:00.000000193,13.889783
2014-06-14 13:39:00.000000132,14.537649
2014-06-14 13:39:00.000000167,20.651096
2014-06-14 13:39:00.00000044,5.3050146
2014-06-14 13:39:00.000000138,6.014644
2014-06-14 13:39:00.00000066,15.196736
2014-06-14 13:39:00.00000063,12.086352
2014-06-14 13:39:00.000000154,11.691777
2014-06-14 13:39:00.00000097,14.231582
2014-06-14 13:39:00.00000067,13.65408
2014-06-14 13:39:00.000000179,7.8187876
2014-06-14 13:39:00.00000092,10.278907
2014-06-14 13:39:00.00000029,4.6014843
2014-06-14 13:39:00.000000177,5.3339663
2014-06-14 13:39:00.000000192,6.4550943
2014-06-14 13:39:00.000000181,6.067346
2014-06-14 13:39:00.000000120,9.634102
2014-06-14 13:39:00.0000008,5.528653
2014-06-14 13:39:00.000000103,4.705343
2014-06-14 13:39:00.00000049,17.180601
2014-06-14 13:39:00.000000108,7.6119976
2014-06-14 13:39:00.00000072,5.167973
2014-06-14 13:39:00.000000182,12.39362
2014-06-14 13:39:00.00000061,6.3948717
2014-06-14 13:39:00.00000093,10.287303
2014-06-14 13:39:00.000000170,13.597155
2014-06-14 13:39:00.000000147,54.934174
2014-06-14 13:39:00.000000140,5.122529
2014-06-14 13:39:00.000000159,5.042484
2014-06-14 13:39:00.00000012,5.0351396
2014-06-14 13:39:00.00000025,6.349591
2014-06-14 13:39:00.000000156,6.852111
2014-06-14 13:39:00.000000152,6.744954
2014-06-14 13:39:00.000000129,9.610641
2014-06-14 13:39:00.000000119,17.843828
2014-06-14 13:39:00.000000118,6.225054
2014-06-14 13:39:00.00000076,4.8753786
2014-06-14 13:39:00.000000135,6.537938
2014-06-14 13:39:00.00000023,19.991295
2014-06-14 13:39:00.00000082,9.788621
2014-06-14 13:39:00.000000125,9.989202
2014-06-14 13:39:00.00000075,9.257884
2014-06-14 13:39:00.000000124,7.6060433
2014-06-14 13:39:00.000000172,6.560362
2014-06-14 13:39:00.00000024,14.9105425
2014-06-14 13:39:00.000000169,13.85316
2014-06-14 13:39:00.00000052,9.634393
2014-06-14 13:39:00.000000161,13.347151
2014-06-14 13:39:00.00000038,8.042296
2014-06-14 13:39:00.00000035,10.119241
2014-06-14 13:39:00.00000053,12.683238
2014-06-14 13:39:00.000000183,7.6343665
2014-06-14 13:39:00.000000131,58.211487
2014-06-14 13:39:00.000000180,6.672448
2014-06-14 13:39:00.000000130,11.695858
2014-06-14 13:39:00.00000032,4.7336993
2014-06-14 13:39:00.000000148,12.359282
2014-06-14 13:39:00.0000007,10.402632
2014-06-14 13:39:00.00000095,10.944212
2014-06-14 13:39:00.000000144,37.706936
2014-06-14 13:39:00.000000141,33.829376
2014-06-14 13:39:00.000000162,18.734253
2014-06-14 13:39:00.00000018,11.378596
2014-06-14 13:39:00.00000054,9.188592
2014-06-14 13:39:00.00000040,5.8060083
2014-06-14 13:39:00.00000096,6.661599
2014-06-14 13:39:00.00000055,26.731083
2014-06-14 13:39:00.000000109,9.826407
2014-06-14 13:39:00.000000151,8.052101
2014-06-14 13:39:00.00000016,9.572812
2014-06-14 13:39:00.00000062,12.191902
2014-06-14 13:39:00.000000191,11.726369
2014-06-14 13:39:00.00000034,10.205579
2014-06-14 13:39:00.000000160,6.744883
2014-06-14 13:39:00.00000013,6.3784447
2014-06-14 13:39:00.000000188,5.52823
2014-06-14 13:39:00.00000086,8.534533
2014-06-14 13:39:00.000000185,10.133303
2014-06-14 13:39:00.00000074,9.044477
2014-06-14 13:39:00.00000022,17.519009
2014-06-14 13:39:00.00000036,6.192958
2014-06-14 13:39:00.000000126,5.1102457
2014-06-14 13:39:00.000000190,6.371914
2014-06-14 13:39:00.00000042,6.689317
2014-06-14 13:39:00.000000178,6.4647326
2014-06-14 13:39:00.000000163,5.2358313
2014-06-14 13:39:00.00000020,11.559502
2014-06-14 13:39:00.00000098,6.203081
2014-06-14 13:39:00.000000114,22.673716
2014-06-14 13:39:00.00000045,7.87254
2014-06-14 13:39:00.00000094,5.434805
2014-06-14 13:39:00.000000146,10.063369
2014-06-14 13:39:00.00000033,8.2220335
2014-06-14 13:39:00.000000143,4.86542
2014-06-14 13:39:00.000000107,6.7688503
2014-06-14 13:39:00.00000048,8.670944
2014-06-14 13:39:00.00000043,12.608669
2014-06-14 13:39:00.000000123,8.820797
2014-06-14 13:39:00.000000134,8.761204
2014-06-14 13:39:00.000000142,5.9262915
2014-06-14 13:39:00.000000122,9.684923
2014-06-14 13:39:00.000000176,9.213546
2011-12-12 09:42:12.0000004,5.131302
2011-12-12 09:42:12.0000002,4.458421
2011-12-12 09:42:12.0000001,10.614673
2011-12-12 09:42:12.0000003,6.9801574
2011-12-12 09:42:12.0000005,7.1323915
2013-06-27 00:20:40.0000001,19.655052
2013-06-27 00:20:40.0000003,12.610921
2009-02-20 13:34:16.0000001,7.616422
2009-02-20 13:34:16.0000002,12.4513
2009-02-20 13:34:16.0000003,6.54133
2010-08-22 21:14:08.0000001,27.74919
2010-08-22 21:14:08.0000005,14.413379
2010-08-22 21:14:08.0000003,4.5171247
2010-08-22 21:14:08.0000002,8.0253935
2012-08-06 08:58:08.0000002,4.757563
2012-08-06 08:58:08.0000001,21.45114
